target_id,class_label,split,bls_power,snr,period_days,duration_days,depth,transit_count,odd_even_depth_delta,v_shape_score,local_noise,depth_to_noise_ratio,phase_shape_kurtosis,bls_sde,secondary_eclipse_depth,centroid_shift,crowding_metric,gaia_neighbor_count,candidate_detected,predicted_class_rule,processing_status,failure_reason
KIC-9007953,eclipsing_binary,train,1.0,4.972159801370321,6.398017496583289,0.01,0.0009377959778408341,4.0,0.0,0.0,0.0009980270293000952,0.9396498795212986,0.0,3.6838030058790023,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-9528430,eclipsing_binary,train,1.0,175.585014835645,25.61323436196831,0.25,0.016377613613215294,1.0,0.0,0.0,0.0016938665500086832,9.668774445738562,-0.9698828747346777,6.297793385689472,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-8364969,eclipsing_binary,train,1.0,626.6763701423364,22.570024806654022,0.112,0.04172274022553632,1.0,0.0,0.0,0.001745071255734158,23.90890348370526,-1.1923606916877314,11.217352925701398,0.0198325608646146,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-11560431,eclipsing_binary,train,1.0,5.6757450261800715,7.7125922592259215,0.022,0.0007477526605217685,3.0,0.0,0.0,0.0010033422177304124,0.7452618332090177,0.0,4.391550842355255,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-8581658,eclipsing_binary,train,1.0,955.8647612999297,3.4759263521288837,0.112,0.16704693011191335,7.0,0.0007035032828907051,0.759045681953082,0.04862212519851397,3.435615564517093,-3.0,10.737823035950369,0.24794986950168763,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-7777471,eclipsing_binary,train,0.9979223316758467,5.446741904956335,0.5213834874299126,0.112,8.864739735683398e-05,51.0,0.0,0.0,0.001013913753515375,0.08743090529098906,0.0,5.406063115865018,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-8937021,eclipsing_binary,train,1.0,8.887177726769542,5.666402422100157,0.022,0.0010405779211832432,4.0,0.00022933469874530932,0.0,0.0010072252428077752,1.0331134258336228,-0.5559806616231393,7.22365987157551,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-6525106,eclipsing_binary,train,1.0,6.002845898754307,0.8511843504379377,0.25,8.236381253736704e-05,31.0,0.0,0.0,0.001001993810302249,0.08219992148706208,0.0,5.211626438379182,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-8892721,eclipsing_binary,train,1.0,19.992439478860234,13.33909090909091,0.25,0.0011174144923488045,2.0,0.0,0.0,0.0010199306110780348,1.0955789346960891,-0.45898530757287004,5.920496398147347,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-9025914,eclipsing_binary,train,1.0,368.491427420724,11.321364365971109,0.112,0.17381676309613403,2.0,0.0,0.0,0.007075473816830991,24.5660951613816,-1.1892129647713827,9.442929730156642,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-11200415,eclipsing_binary,train,0.9357180708305857,5.1645318582606965,4.3728847130523105,0.022,0.0005138590622564672,6.0,0.0,0.0,0.0010048775531474956,0.5113648530081586,0.0,5.35975155350725,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-4579313,eclipsing_binary,train,0.9847012224546735,7.312797341323658,1.0567332245368148,0.05,0.00025495880488003394,25.0,0.0,0.0,0.0010056529683176896,0.25352563251172294,0.0,10.044175433856172,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-11100670,eclipsing_binary,train,1.0,5.206722495235954,0.9589438118349822,0.25,7.496583625190675e-05,28.0,0.0,0.0,0.0009834931188433518,0.07622405771386705,0.0,4.55842705352198,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-10481054,eclipsing_binary,train,0.981554933300838,5.721975028383731,0.5857583866087921,0.25,6.512349841027321e-05,46.0,0.0,0.0,0.000996757349273972,0.06533535815683578,0.0,6.078198453319998,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-5181804,eclipsing_binary,train,1.0,250.52109938184856,4.3500406297613,0.05,0.037889367941042515,6.0,0.0004935605694388334,0.0,0.0021442285802644886,17.670395912906308,-1.1692316785976828,12.007292234815237,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-11867733,eclipsing_binary,train,1.0,5.081901873598174,0.6983473298002446,0.01,0.00031891896525992094,38.0,0.0,0.0,0.0009942393143571376,0.3207668019707407,0.0,4.170777842486945,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-10158990,eclipsing_binary,train,0.9765682038206591,6.218701769113862,1.1003164475656233,0.112,0.00014709580150687072,24.0,0.0,0.0,0.0010013122973590838,0.14690302106029185,0.0,5.908338996607813,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-3233043,eclipsing_binary,train,1.0,983.0810014356764,4.467345570169099,0.05,0.05127494343689474,6.0,0.0008955808908810425,0.0,0.00344847281047809,14.86888435979464,-1.1513793003069779,11.046250292900082,0.02972806799879324,0.005,0.95,1.0,1,eclipsing_binary,success,
TIC-405484221,eclipsing_binary,train,1.0,166.26963413330836,27.354545454545455,0.05,0.03211277859065274,0.0,0.0,0.0,0.001579480271980331,20.331231203280666,-1.112855977137046,6.774423051530793,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-10879656,eclipsing_binary,train,1.0,4.861526261329674,0.8997505350689451,0.25,6.883131150232629e-05,30.0,0.0,0.0,0.0010015486710681558,0.06872487927013812,0.0,3.5322659832769294,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-4940201,eclipsing_binary,train,1.0,493.95683380459343,4.407504945385741,0.112,0.016642433967150223,6.0,0.00022125253907112619,0.0,0.0019049561713447851,8.736386809047506,-1.1524352663586535,10.709594873765548,0.009560146133287706,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-8364115,eclipsing_binary,train,0.9760211949830919,6.2022045606733505,0.5318579869389448,0.25,6.671673136785224e-05,50.0,0.0,0.0,0.000990631666457153,0.06734766677351908,0.0,5.515527819404627,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-7630658,eclipsing_binary,train,1.0,3896.334083648149,1.0756367824114466,0.112,0.06381253861188907,25.0,0.0003111679334029116,0.0,0.013035755373180385,4.895193012226684,-1.2734947881207486,8.86387234302339,0.037543912174309635,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-7830637,eclipsing_binary,train,1.0,68.0632503713459,26.46,0.25,0.003835050994064676,1.0,0.0,0.0,0.001027843934405737,3.7311607975601535,-0.5024194823374417,5.950781522629657,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-2438062,eclipsing_binary,train,1.0,289.0868939058824,2.4426138143840492,0.112,0.00711191312655682,11.0,0.00019583293377645195,0.0,0.0013829095307638572,5.1427175591367265,-1.8491873937949805,9.859925403342345,0.004135180320998799,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-7620844,eclipsing_binary,train,1.0,835.5530531900813,27.21272727272727,0.25,0.04625797758320685,0.0,0.0,0.0,0.0010109048875510545,45.75898104050926,-1.2049462801735182,6.71962806233708,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-7117513,eclipsing_binary,train,1.0,5.448021023117896,0.6532155558007486,0.25,6.43687124865094e-05,41.0,0.0,0.0,0.0009822148459014165,0.06553424920739793,0.0,4.085360152402558,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-6525193,eclipsing_binary,train,0.9596341226839766,4.7357276419507235,8.70881377584274,0.01,0.0010575247977501433,3.0,0.0,0.0,0.0009986627249057673,1.0589408930326603,0.0,3.700231643568661,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-4946049,eclipsing_binary,train,0.8197008964744458,4.291206198572761,1.2039470616577814,0.01,0.00035343910427954755,22.0,0.0,0.0,0.0009986053346450528,0.353932721984882,0.0,3.7429625655677587,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-6607610,eclipsing_binary,train,1.0,173.12146173223468,25.53012510425355,0.25,0.012783637785584147,1.0,0.0,0.0,0.0013433888049966698,9.515962719084767,-1.0153628259569392,5.816166105712252,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-4848321,eclipsing_binary,train,1.0,5.097483515424287,0.5819626605844102,0.25,5.7044414524597513e-05,46.0,0.0,0.0,0.000984400124139847,0.057948402408463745,0.0,4.622685164830492,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-8935352,eclipsing_binary,train,1.0,232.51435158056043,10.909987639012419,0.25,0.39964855365579793,2.0,0.0,0.0,0.038472228572634264,10.3879751312372,-1.2074565758452762,10.019410606348739,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-6707942,eclipsing_binary,train,1.0,189.25518874767016,9.01421052631579,0.05,0.026462467325755315,2.0,0.0,0.0,0.0014052164540988858,18.83159512441429,-0.8123954493896903,12.03826466755629,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-3228986,eclipsing_binary,train,0.8720014635707138,4.79779705221226,0.6310318480726552,0.01,0.0002855968611225447,42.0,0.0,0.0,0.0009978487477800447,0.28621257656325555,0.0,4.495420261407956,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
TIC-23863106,eclipsing_binary,train,1.0,321.0332944736325,3.3079610358958953,0.05,0.013877732854241024,8.0,0.0006225815587513894,0.9290078554804871,0.002791053546537957,4.972220211057958,-0.9600345746121515,15.950446738412554,0.019770731214487136,0.005,0.95,1.0,1,eclipsing_binary,success,
TIC-420645189,eclipsing_binary,train,1.0,23.1906639204011,25.70673227689742,0.112,0.001888165263933849,1.0,0.0,0.0,0.0009974339593227053,1.8930228375380194,0.0917773946937901,6.256244746319547,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-9762514,eclipsing_binary,train,0.9418659513737174,5.090049689087632,1.643892905124432,0.022,0.00033178442122673855,16.0,0.0,0.0,0.0009992356021301307,0.33203823054288073,0.0,4.474914470375441,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-7132542,eclipsing_binary,train,1.0,452.66525825827324,27.507272727272728,0.25,0.0842121213482625,0.0,0.0,0.0,0.0033729149660655664,24.967164068916375,-1.1458768232013905,6.819630417997346,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-5471141,eclipsing_binary,train,1.0,4.970700208866958,0.9902777027808847,0.25,7.43220872009724e-05,27.0,0.0,0.0,0.0010030130498390481,0.07409882375199281,0.0,3.6790995390734427,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-7021177,eclipsing_binary,train,1.0,3264.4382741609156,18.643397319811662,0.112,0.21909458827117753,1.0,0.0,0.0,0.007585949050768122,28.88163192303446,-1.1855103055545921,13.9528719127781,0.11073315719224797,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-9541163,eclipsing_binary,train,1.0,5.3412987176525,1.3177633586477637,0.112,0.00013537760111321216,20.0,0.0,0.0,0.001003628478835486,0.13488816227125333,0.0,4.953627694076775,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-5649215,eclipsing_binary,train,1.0,24.082650908202414,2.448206620242297,0.112,0.0008367453606411992,11.0,3.2414218511855886e-05,0.0,0.0009967561875677557,0.8394684387994535,-0.2860304953101944,8.944078416301146,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-12316431,eclipsing_binary,train,1.0,10.527548890451005,17.908583969700505,0.112,0.0008572053714740815,1.0,0.0,0.0,0.0009972481660897106,0.8595707674602722,0.39479347847517854,8.387205158253932,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-10156055,eclipsing_binary,train,0.9783586977127756,4.618357006177404,1.8128267599309973,0.01,0.00045676548520642775,14.0,0.0,0.0,0.001003747301006877,0.45506023752017877,0.0,3.5695656172631876,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-2437804,eclipsing_binary,train,0.9505614028404006,5.062687788952024,0.9295550410592193,0.25,7.247302735545298e-05,29.0,0.0,0.0,0.0009950816559871063,0.07283123643110555,0.0,4.105624117681527,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-8848271,eclipsing_binary,train,0.9895317070683334,31.40724959561617,9.997026326027752,0.112,0.0020946877358129267,2.0,0.0,0.0,0.0009981904102526944,2.0984851329944667,-0.13982209990755345,12.531612511214368,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-5360974,eclipsing_binary,train,1.0,4.997215321446346,0.5855216687318033,0.25,5.725165054169492e-05,46.0,0.0,0.0,0.0010031002908439924,0.05707470236453058,0.0,3.831680358974819,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-3337438,eclipsing_binary,train,1.0,5.406993974597557,0.5306212958692703,0.112,8.700654675013405e-05,50.0,0.0,0.0,0.0009932499097752758,0.08759784007412535,0.0,5.104416213508975,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-4579321,eclipsing_binary,train,1.0,4019.1794310905366,2.112612350690492,0.112,0.09319412744648377,12.0,0.00027150478156068303,0.9722108703246004,0.03511064836398606,2.6542981058155424,-1.8714836665647774,10.001417940938518,0.13514664280981648,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-10000490,eclipsing_binary,train,1.0,1052.4248679514892,1.4008884731014817,0.112,0.031120868532754947,19.0,0.0001634658120839294,0.0,0.005687584803379465,5.471719474716836,-1.4534996433785414,8.401819908250156,0.018167623845283143,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-5649833,eclipsing_binary,train,1.0,4.91257306146906,0.5946627139848784,0.25,5.7144466976588725e-05,45.0,0.0,0.0,0.0010090633112397847,0.056631200778054475,0.0,3.486495148928358,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-3662635,eclipsing_binary,train,1.0,231.4544302880425,0.940273032952253,0.05,0.07277814526211765,28.0,0.0007736161517258866,0.0,0.009645623303021168,7.545198788690238,-1.8661355327124582,11.252285022436444,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-11662440,eclipsing_binary,train,1.0,556.0478025722228,13.640212449428974,0.112,0.032282548485634936,1.0,0.0,0.0,0.0020887678688898685,15.455306913923547,-1.1950008445160214,8.526834780182359,0.018534525795186996,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-10794405,eclipsing_binary,train,1.0,59.72435315305963,0.9521659026035809,0.112,0.0013352512444159412,28.0,2.4226943386107536e-05,0.0,0.0010223239920386933,1.3060940120882971,-1.2304999733031654,12.381617842775741,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-10661679,eclipsing_binary,train,0.9998100981190053,4.746160128229147,15.056721091149889,0.022,0.0008719871299869827,1.0,0.0,0.0,0.0010063019536727287,0.8665263212542385,0.0,3.1756994313561226,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-11918482,eclipsing_binary,train,1.0,177.97330853700814,0.9476624432049056,0.05,0.007172189371314368,28.0,0.00014647591327598963,0.0,0.0012525222142482353,5.7261973398365,-1.7941235282515735,13.873121247969978,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-8128965,eclipsing_binary,train,1.0,299.6979244112005,7.140373031224095,0.25,0.11641074695375184,3.0,0.0,0.0,0.010009062021704823,11.630535079242504,-3.0,9.386581097982713,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-5471574,eclipsing_binary,train,1.0,4.919402630982163,1.6765610948191594,0.022,0.0003223232000888734,16.0,0.0,0.0,0.0010022755262514694,0.3215914103922787,0.0,3.827022942568009,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-4752451,eclipsing_binary,train,1.0,5.560437406823335,0.5106628580528295,0.112,8.828787799378221e-05,52.0,0.0,0.0,0.0009987922123360503,0.08839463994947246,0.0,4.628083890076677,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-6364064,eclipsing_binary,train,1.0,5.803178164501806,0.9810571090680198,0.112,0.00012838492963919282,27.0,0.0,0.0,0.0009930832766972192,0.12927911752393353,0.0,5.309214869078091,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-6312534,eclipsing_binary,train,1.0,59.70457825700161,0.7538850523066706,0.112,0.0011411136830934286,35.0,0.0009288541101408754,0.023627014425954714,0.0009910981813861623,1.1513629068488984,-1.2204712660133779,10.262451567877823,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-5023956,eclipsing_binary,train,1.0,73.4720118174091,0.9123212698111641,0.112,0.0015943238246940148,29.0,0.0012255758155322871,0.0,0.0010094463274255092,1.5794042549643788,-0.9311455195998697,9.503569609173312,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-6531485,eclipsing_binary,train,1.0,253.41623925236524,0.6770159993674055,0.05,0.012655916184443167,39.0,0.00013727768497884263,0.0,0.001823367556620795,6.9409572077163,-1.43732952036276,15.630989770798438,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-4570931,eclipsing_binary,train,1.0,5.173988589382961,0.7654993493011195,0.01,0.00033738908672415846,35.0,0.0,0.0,0.0009953676563424548,0.3389592625140315,0.0,4.57125968481329,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-8110758,eclipsing_binary,train,1.0,57.76576812817514,0.5179564787605324,0.05,0.0014183093068205741,52.0,8.292183814084808e-05,0.0,0.001021524845481393,1.3884237011897607,-0.8845230053228952,13.476539372894079,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-5286786,eclipsing_binary,train,1.0,23.708395351374133,9.952604072104785,0.112,0.0016053833745334957,2.0,0.0,0.0,0.0010111813054772983,1.5876315808426877,-0.06103900464575274,9.373429905453731,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-7116226,eclipsing_binary,train,1.0,6.013410563007018,0.5258736801924925,0.112,9.858584563910737e-05,51.0,0.0,0.0,0.0010115448616017711,0.09746067562737423,0.0,5.150198070127087,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-10014702,eclipsing_binary,train,1.0,5.402563777751691,0.5089378846268252,0.112,8.552470878744938e-05,53.0,0.0,0.0,0.000996560657049689,0.08581987276182935,0.0,4.113714449569648,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-9220612,eclipsing_binary,train,1.0,6.514959262088665,0.9794731621714418,0.112,0.0001423622626270345,27.0,0.0,0.0,0.000998978911761883,0.1425077756405813,0.0,6.612833792631407,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-9649222,eclipsing_binary,train,1.0,333.6896263649351,5.917977761081892,0.112,0.06136272437765716,4.0,0.0005966897382506664,0.0,0.0035562945857696543,17.254679807234535,-1.2021933646969698,13.509838131738388,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-6965293,eclipsing_binary,train,1.0,223.679664040252,5.079195512291701,0.112,0.007919495407488854,5.0,0.0005897997705930358,0.0,0.0012258017796406295,6.4606656141506225,-1.0653282936582216,11.563457786112506,0.004354506651573109,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-8590527,eclipsing_binary,train,1.0,257.9136618957137,0.7396621290576696,0.05,0.013676635069625645,36.0,5.205199263380589e-05,0.0,0.0018612738044694905,7.347997396612922,-1.4972801377611655,13.922633483700718,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-12367017,eclipsing_binary,train,1.0,47.301452270184576,0.6109973436942472,0.05,0.0012297574275779819,44.0,0.0011564878108054621,0.0,0.0010001746367971783,1.2295427041781302,-1.280566198879328,10.942934232597933,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-4936180,eclipsing_binary,train,1.0,35.39457065413241,2.3063391228961767,0.25,0.0008099315546976321,11.0,0.0006024240497027877,0.0,0.001022844025210362,0.7918426805407193,-1.2891716956761832,8.458656642196946,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-9912977,eclipsing_binary,train,1.0,244.0282219759046,0.9440805771229444,0.25,0.15250293339953175,28.0,0.00011428080578967936,0.06356793375663822,0.042715899778712194,3.5701678810364843,-1.2198709862282593,10.485223077743493,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-6960445,eclipsing_binary,train,1.0,9.91418326730116,2.545763075400099,0.25,0.0002309126368108585,10.0,0.0,0.0,0.0009974483666199746,0.23150334848243392,0.0,8.252105081462316,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-10661718,eclipsing_binary,train,1.0,14.116815063867806,1.234948661035083,0.25,0.00023341231505452978,21.0,3.2775700705700572e-06,0.002012848861573331,0.0010015229292934264,0.23305738513565732,0.07754706137771494,7.809262902639386,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-11912941,eclipsing_binary,train,1.0,4.739720111585609,0.7742991649667896,0.022,0.00020786528577446884,34.0,0.0,0.0,0.0009933171930984394,0.20926375504090267,0.0,3.4257508945980235,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-9291368,eclipsing_binary,train,1.0,867.5567344222866,3.79576512893771,0.25,0.03394497524650618,7.0,0.0005094679037657146,0.812501901283364,0.014351512098642247,2.3652542682047843,-1.4516240833494876,8.984785233975652,0.05143445096425492,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-8345172,eclipsing_binary,train,1.0,5.762715921624328,13.12055037131882,0.112,0.0004763588888256498,2.0,0.0,0.0,0.001009020980485955,0.472100083187795,0.0,3.9971747654649077,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-4647662,eclipsing_binary,train,1.0,4.7195100739075135,12.066535537190083,0.01,0.0012579276496269367,2.0,0.0,0.0,0.0009972929834975168,1.2613421235707198,0.0,3.229942914062859,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-3765771,eclipsing_binary,train,1.0,12.829936265443457,2.782061591720457,0.05,0.0007005884073794601,9.0,0.0002107943433010684,0.0,0.0009964615939006276,0.703076176410394,-0.05365264862963004,11.640485353419027,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-8052474,eclipsing_binary,train,1.0,75.01778067172441,26.623636363636365,0.25,0.004169599200623979,1.0,0.0,0.0,0.0010135850583363516,4.1137141538646524,-0.2682331531407174,6.380096483094865,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-2437505,eclipsing_binary,train,1.0,30.923103035743328,17.562273719008264,0.112,0.0025338481824685277,1.0,0.0,0.0,0.0010035595595875913,2.5248607900360214,-0.32062298112086696,5.258974484228506,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-10420301,eclipsing_binary,train,1.0,5.857677328148979,11.970904522613067,0.112,0.0004760210330218094,2.0,0.0,0.0,0.0009952824066740053,0.4782773510611499,0.0,4.328885498190402,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-2693092,eclipsing_binary,train,1.0,970.975619703481,19.929438464531188,0.25,0.04388396822832399,1.0,0.0,0.0,0.0010096448795408886,43.464755893457465,-0.8136468336859428,6.9331331463080925,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-12643589,eclipsing_binary,train,0.9935945226795195,7.250503704842239,1.4120335072782202,0.022,0.0004306679614777285,19.0,0.0,0.0,0.0009921480599452465,0.43407630258481356,0.0,8.428870833324394,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-11076176,eclipsing_binary,train,0.9989720268745633,272.6060287218756,0.7001614001943707,0.112,0.19966490920407937,38.0,0.0007344945123606283,0.0,0.039476565107204,5.057808567231269,-1.2473734130992469,12.528340515254097,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-9143254,eclipsing_binary,train,1.0,214.25612256738964,1.1374639595107052,0.05,0.013349697006792605,23.0,0.0002462363807466117,0.0,0.0017255829843660804,7.736340197916835,-3.0,9.12795986403922,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-6606934,eclipsing_binary,train,1.0,196.816920995231,26.470909090909092,0.112,0.03462911508633975,1.0,0.0,0.0,0.002142356725866814,16.16402845904598,-1.1849337667927855,6.332792684488624,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-10383729,eclipsing_binary,train,1.0,5.493005106807811,0.5841651970542154,0.25,6.363101560467859e-05,46.0,0.0,0.0,0.0010143120474798582,0.06273317541951226,0.0,5.237951874802642,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-6364067,eclipsing_binary,train,1.0,5.2711418390816505,1.9380718617114965,0.01,0.0005511376602551625,13.0,0.0,0.0,0.0009974154282788399,0.552565806211978,0.0,3.7056377428579763,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-7282008,eclipsing_binary,train,1.0,4.786809428101874,1.259227852858987,0.25,8.170260076369081e-05,21.0,0.0,0.0,0.0010099172700208207,0.08090029073570196,0.0,3.97605753106239,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-3851194,eclipsing_binary,train,1.0,5.179132875362067,7.930072068361989,0.112,0.0003019009574948822,3.0,0.0,0.0,0.0010079593810945616,0.2995169876459132,0.0,4.95498897617747,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-10659313,eclipsing_binary,train,1.0,169.94215384084757,2.541652862563933,0.112,0.006234009227177819,10.0,0.00010607917010074797,0.0,0.0010025975141370424,6.217858252464915,-3.0,6.474329408940232,0.0,0.005,0.95,1.0,1,exoplanet_transit,success,
KIC-6205405,eclipsing_binary,train,1.0,5.659231019438291,0.837165864836394,0.25,7.683845252855337e-05,32.0,0.0,0.0,0.0010007855808245826,0.07677813709630334,0.0,5.861689909091094,0.0,0.005,0.95,1.0,0,stellar_variability_or_other,success,
KIC-9282687,eclipsing_binary,train,1.0,273.05432356325963,1.6802354149817482,0.112,0.19558638331804978,16.0,0.0006715849544407515,0.0,0.02477166215229912,7.895569627728712,-1.4482134258625738,8.231176337895937,0.0,0.005,0.95,1.0,1,eclipsing_binary,success,
KIC-3443582,eclipsing_binary,train,1.0,271.4608364637504,1.0856867887812514,0.25,0.006048486048352243,24.0,5.640531467876464e-05,0.0,0.0014386509864097918,4.204276162522551,-1.2047339108772168,7.495867504518667,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
KIC-8908102,eclipsing_binary,train,0.9895580381970682,50.94170337823972,5.409104250522293,0.25,0.001906836907172976,4.0,9.448697601188716e-05,0.0,0.001079696639385819,1.766085803747312,-1.7103547969587733,8.443701721443762,0.0,0.005,0.95,1.0,1,stellar_variability_or_other,success,
TIC-285233023,blend_contamination,train,1.0,30.147757412241326,2.8569817288728463,0.25,0.0007754607223885675,9.0,0.00010784228461746537,0.0,0.000996540927093909,0.7781524083009308,-1.7255053437497792,9.917179734927213,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-131581531,blend_contamination,train,1.0,24.82388350620358,3.070428508963708,0.25,0.0006859120071534543,8.0,5.572562368394429e-05,0.0,0.001009198498481017,0.6796601542569142,-2.0173570469297974,9.83338078699267,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
TIC-373614579,blend_contamination,train,1.0,256.41657426643775,8.20699374138114,0.25,0.01142287640692511,3.0,0.0,0.0,0.0010030749014788975,11.387859859800733,-3.0,13.699666200291004,0.0,0.045,0.55,3.0,1,blend_contamination,success,
TIC-69838258,blend_contamination,train,1.0,143.5163224958892,6.733967101233704,0.25,0.005599314033209428,4.0,6.745985945322275e-05,0.0,0.0010083742783209755,5.552813229759031,1.1188783797591952,14.107719477739487,0.0,0.045,0.55,3.0,1,stellar_variability_or_other,success,
